Category,Product Name,Customer Rating,Sentiment,Emotion,text
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,1,Negative,Fear,sangat mengecewakan... mengira dapat bonus ternyata zonk gara2 penawaran paksa ektra shipping.... hati2 guys sama jebakan free ongkir ini yg ternyata menghilangkan menghapu bonus...
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,5,Positive,Happy,Berfungsi dengan baik di korea
Tour and Travel,South Korea Simcard korea selatan sim card kartu data internet Seoul,5,Positive,Happy,"Wowww... Thanks banget untuk kartunya, sangat amat menolong sekali buat backpackeran dikorea"
Animal Care,PURR+ Premium Pet Spray 500ML Antiseptic Ion-Activated Water,5,Positive,Love,"pembelian kedua, puas dengan barangnya. produk all in one. suka sekali dengan produk ini, recommended untuk anabul ????"
Carpentry,Kacamata Las Otomatis Kacamata Welding Glass Auto Dark Anti silau - Mono Glass,1,Negative,Anger,order yang dual glass dikirim yang mono hddhh g jelas
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,5,Positive,Happy,"pengiriman lumayan cepetttt. proses agak lama, paking bagusss pake dus. harga pas lg promooo, respon cepettt.Aplikator mudah dipakai. Desainnya mewah."
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,1,Negative,Fear,toko ini gimana mau pakai 5 9 di kasih 99 udah mau mati kali 99 jg bener jualan
Animal Care,Keong Assassin Snail Pembasmi Keong Hama Aquascape,1,Negative,Anger,Bangke sampe Rumah mati semua. Jangan beli disini.
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,3,Negative,Fear,"ga tahan lama ternyata kalo dipake makan, masih jauh tahan lama merk sebelah"
Women's Fashion,jam tangan wanita BIDEN mode bisnis 3ATM Tahan Air wanita Mewah Kasual - Putih,5,Positive,Love,Nyaman dipakai ?. Jamnya bagus banget. Warnanya cantik ??. Produk sesuai dengan foto.
Books,Bicara Itu Ada Seninya,1,Negative,Anger,pengirimannya lama banget
Carpentry,Wallpaper Dinding 3D Foam Batu Bata 70cm x 77cm - Putih 70 x 38cm,1,Negative,Sadness,sangat tipis.kecewa sekali.
Phones and Tablets,"Premium Quality Layar LCD iPhone 5 5G 5S & Touchscreen. Ori Original - Hitam, iPhone 15",1,Negative,Fear,"Pokoknya jangan ada yg beli disini. Barang rusak, mau minta klaim tpi seller banyak alasan, padahal stiker garansi blm rusak/damage. Mohon dipikir kembali kalau mau beli disini??"
Electronics,PRINTER KASIR/PPOB THERMAL 58MM PANDA PRJ-R58D ANDROID (USB+BLUETOOTH),5,Positive,Happy,"Seller ramah, sabar jawab semua pertanyaan, barang sampai tepat waktu, mesin sudah dicoba & dpt bekerja dgn baik. Semoga awet, thanks"
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,2,Negative,Sadness,bahan nya tipis...nyesel beli 3..harusnya test 1 dulu hahaha...maaf ya..cuma bisa kasih bintang 2
Kitchen,Tefal Cook & Clean Frypan 24cm Wajan Anti Lengket,1,Negative,Fear,"Packing tebel double bubble wrap,kardus di dlm juga Utuh.tp barang yg datang PENYOK.artinya brg sudah cacat saat dikirim.lokasi sy dkt dng tefal jd pengiriman cepat,sy join tokopedia dr 2015 dan blja 3-4x sehari jd bs bedain brg rusak krn pengiriman atau memang sudah cacat.sy punya video unboxingnya.tp krn susah skali upload foto& video untuk complain,dan beli krn event akhir thn,jd ya sudahlah.tp produk rusak jng menyalahkan ekspedisi.lbh baik tulis di deskripsinya : PROMO CUCI GUDANG,BRG TIDAK DAPAT DIKEMBALIKAN.jd kita para pembeli jg gak expect too much.dpt brg cacat,terima resiko.Ps:spt biasa admin pasti membalas ulasan dengan mohon respon chat dari kami.kenyataan mrk tdk pernah menghubungi pembeli jika produk cacat.bintang 1,untk admin & produk"
Office & Stationery,Deli Business Notebook Leather Cover 25K Buku Catatan Bahan Kulit 7911 - 25K 120 LEMBAR,1,Negative,Sadness,produk dikirim tidak sesuai. harusnya 7911
Gaming,Minecraft Windows 10 Edition PC Original - 62e2 - DVD-DL,5,Positive,Love,Gameny aman buat online offline. Anak saya suka banget mainnya. trims seller
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,5,Positive,Happy,"Kainnya lembut dan stretchy. Ada hooknya yang bisa ditarik jadi kalau celana kegedean, masih bisa disesuaikan dengan ukuran perut yg sekarang. Ini all size dan pas banget. Bahannya juga tebal, jadi dipakai ga nerawang."
Books,I Saw The Same Dream Again,5,Positive,Happy,Terimakasih barang sudah sampai dengan Selamat
Phones and Tablets,Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Hitam,3,Negative,Fear,"segel beda, seharusnya segel sein seperti yg kecil. seller kurang paham instruksi, seperti barang repack"
Mother and Baby,Pediasure Vanila 1800g (1-10 tahun) Susu Formula Pertumbuhan - 2 Pack,2,Negative,Sadness,ga sesuai dengan banner nya katanya Free teflon tapi teflon tidak dikirim sangat kecewa
Precious Metal,UBS Logam Mulia BT21 Tiger 0.25 Gr,5,Positive,Love,Terbaikkk sayang banget emasnya gemoy
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,4,Positive,Happy,"puas , cuma untuk kemasanya kurang aman ya karna tidak pakai bublewrap , pake map coklat gitu , mapnya sobek ujung nya untung bukunya aman"
Men's Fashion,Pants Celana Tidur Panjang Celana Santai Pria Wanita Fit XL Murah - B,5,Positive,Happy,"Jahitannya rapi. Ukuran sesuai. Bahan agak panas tp masih nyaman dipakai, Sesuailah dengan harganya. Trims ya seller..."
Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,4,Positive,Happy,Ringan dipakai. Ukuran sesuai. Bahan menyerap. menerawang sih in mah . sesuai harga lah
Camera,"Costa CB-A1hp Overhead Boom Arm Braket Kamera HP Flat Lay Video,Foto",5,Positive,Happy,"Kemasan Bubble Wrap rapih, tapi kardusnya sedikit penyok. Tapi Arm bracket-nya baik� saja. Langsung dipasang.Tripodnya kokoh, produk sesuai."
Gaming,BLUE SHARK TRIGGER L1 R1 CONTROLLER TOMBOL TRIGGER PUBG TRIGGER FF - BS01 TRIGGER,3,Negative,Fear,Jika saya pake satu berfungsi dengan baik tapi jika pakai dua duamya sering kepencet sendiri
Toys and Hobbies,Kereta Thomas Mainan Thomas,1,Negative,Sadness,"barang tidak sampai, mengecewakan sekali"
Body Care,HMNS Perfume - Farhampton 100ml,1,Negative,Sadness,"Maaf agak kecewa. Saya pengguna baru dari farhampton. Awalnya saya beli tester 150rb isi 3. Tester farhampton buat saya jatuh cinta, Langsung saat itu beli yg 100ml. Ternyata pas sampai ketahanan dan projectionnya kalah jauh dari testernya.. walaupun wanginya sama. Dan tenyata saya cuma jatuh cinta sama testernya saja.. wanginya tetap ok"
Books,The Psychology of Money - Morgan Housel,4,Positive,Happy,"buku sedikit cacat di bagian kertas, tapi overall mantap"
Mother and Baby,"CUIT Setelan Pendek Celana Pendek BLOCK COLOR - Merah, 19",3,Negative,Fear,biasa aja..harga lebih mahal dri toko sebelah
Men's Fashion,Woodbags Sling Bag Mores - Hitam Kuning,1,Negative,Anger,"kualitasnya sangat jelek, sebanding dengan harganya... baru 2 minggu saya pakai sudah robek2 dengan sendirinya."
Body Care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,5,Positive,Love,"Pengiriman cepet bgt, dapat bonus pouch, packing rapi dan sangat memuaskan, lanjutkan kak pelayanan baiknya kalo bisa tingkatkan. terima kasih."
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,4,Positive,Love,puas banget ????????????????
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,5,Positive,Love,reoderrrrr
Muslim Fashion,"masker hijab-masker hijab serut-masker kain-masker hijab 2ply 2 lapis - Ungu tua, Merk Mambo",1,Negative,Sadness,"sangat kecewa belanja di toko ini pesan 12 masker yang sampai cuma 10 tolong kalau packing barang sbelum di kirim teliti dlu dong, jangan sampai mengecewakan pembeli termasuk saya ."
Camera,"2 in 1 Portable Mini Folding Tripod for DSLR,GoPro,Xiaomi Yi",2,Negative,Anger,Tidak ada rincian cara penggunaan nya.. tidak ada keterangan alat pendukung utk HP dan kamera. Jadi ngga ngerti saya klo di pake ke HP gmn caranya? Cara tinggiin tripod nya gimn???
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,5,Positive,Happy,"akses sukses digunakan, sangat mudah buat yang punya hp nfc bisa kirim SS dan kartu langsung dikirim"
Electronics,Ezviz C6N 2MP 1080p Smart Wifi Pan Tilt CCTV camera original garansi - C6N only,5,Positive,Happy,Pasangnya gampang. Bahannya kokoh . Barangnya original ??. Proses pesanan cepat. Packaging aman ??. Packaging rapi. Respon penjualnya top. Penjualnya ramah banget.
Party Supplies and Craft,Lem Balon / Perekat Balon / Ballon Glue,5,Positive,Love,jangan lupa gaes diorder toko ini
Computers and Laptops,Charger Adaptor MacBook Pro 2008 2009 2010 2011 2012 Magsafe 1 60W ORI,1,Negative,Anger,"Sangat mengecewakan, barang yg dikirim tidak sesuai konfirmasi, sampai harus bolak-balik 2 kali, saya harus nanggung 6 X ongkos kirim....SANGAT MENGECEWAKAN"
Movies and Music,Stand Book Lubang2 Alat Musik Untuk Partitur Kecil MUSIC STAND Lx049-5 - Hitam,5,Positive,Happy,"mantap, bagus dan teba"
Books,Segala - galanya Ambyar -Sebuah Buku tentang harapan,4,Positive,Happy,Sesuai deskripsi tapi pemrosesan untuk dikirim lama
Health,Tim Ayam Obat Herbal Komplit 12 macam,5,Positive,Love,"mantapp rasanyaa, bakal repeat order"
Health,Tissue LIVI EVO Towel Multifold 150's,2,Negative,Sadness,barang tidak sesuai
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,4,Positive,Happy,"Buku sampai dengan kondisi aman dan baik, pengemasan dan pengiriman lumayan lama"
Body Care,L'Oreal Professionnel Hairspa Deep Nourishing Shampoo - Rambut Kering,5,Positive,Love,"Mantap barangg cepeatt sampaii barang bagus penjual nyaa fast respons banget, packingan oke banget aman sampai di tempatt.. barangnya kerennn bangettt"
Animal Care,Wood Pellet / Pelet Kayu / Alas Kandang 1 kg,5,Positive,Happy,barang bagus dan layanan bagus
Movies and Music,Suling YAMAHA YRS-23 Original / Seruling Yamaha,5,Positive,Happy,Terima kasih telah menjual Seruling Yamaha Ori dan barang cepat tiba dalam keadaan baik.
Precious Metal,UBS Logam Mulia BT21 Tiger 0.25 Gr,5,Positive,Happy,"lucu,,thankyou"
Carpentry,Charger Aki Portable 12V/2A Mobil | Motor,1,Negative,Sadness,"baru di colok listrik nya kok lampu batre nya udh full semua y, belum juga di cas ke aki.. tidak berfungsi y alat nya"
Animal Care,Spray Obat Kulit Scabies Demodex Jamur Kutu Anjing Kucing Hewan 100ml - Spray 60ml,5,Positive,Love,joooosssss gandooosss..pengiriman rapih & cepat
Books,Buku �Cara Mudah Memahami Laporan Keuangan �,1,Negative,Fear,"Produk belum diterima, tetapi status sudah diterima. Pengiriman barangnya gak jelas."
Health,Imboost Kids Syrup Daya Tahan Tubuh - 120ml,4,Positive,Happy,alhamdulillah barang dtg dlam keadaan aman tidak pecah
Party Supplies and Craft,Gantungan kait lengket transparan mudah dipasang kamar mandi dapur,3,Negative,Anger,kurang kuat....lem nya lemah
Computers and Laptops,Screen Guard (Protector) Anti Gores MacBook - A2141,1,Negative,Sadness,"Tidak ada tissue pembersih, atau alat bantuan lainnya untuk memasang. sangat kecewa"
Office & Stationery,Whiteboard gantung 90 x 120 cm,1,Negative,Fear,"whiteboard melengkung, alumunium bengkok, skrup hilang, mutu rendah sekali, jauh dari gambar & deskripsi"
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,1,Negative,Sadness,Barang yang dikirim tidak sesuai dengan barang yang diterima
Animal Care,DESINFEKTAN MedLab 5 Liter antiseptik,2,Negative,Fear,"barang sampai ada yg pecah, bekas di tambal.."
Movies and Music,Phantom Power Microphone 1 Channel 48V Supply for Condenser Microphone - Tanpa Kabel,5,Positive,Happy,barang sesuai gambar sipp
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,1,Negative,Anger,"dasternya adem ya iyalah pada bolong/sobek gitu ya jelas ademnya,,mentang2 gretongan,,,haahaaa parah asli"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,"Pelayanan ramah, design maksimal, hasil sesuai harapan. recommended.."
Electronics,Kipas Angin Meja / Duduk NAGOYA (Desk Fan) 12in - NG12DF,2,Negative,Sadness,"Pengunci baling baling nya, tidakk ada... next dicek dengan teliti lah sbelum kirim. Bagus cocok dengan kipas angin lama yang rusak"
Health,ONEMED - Masker Earloop 3 Ply Medis | Surgical Mask - Hitam,5,Positive,Happy,"Bagus dan murah harganya. Oke buat sekali pakai, worthed"
Health,Peppermint Essential Oil / Minyak Mint Aroma Terapi Pure 10ml - MUSIM,3,Negative,Sadness,Wanginya bikin enek dan pusing
Computers and Laptops,"kipas laptop cooling pad Ace cooling ergostand 15,6inch 1 fan",5,Positive,Happy,Produknya baik dan kualitasny good banget. produk sampai ke konsumen dalam kondisi baik. sesuai sih sama harga juga so overall very good lah ??
Electronics,PINZY Portable Wireless Speaker T5 | Speaker Bluetooth mini,4,Positive,Happy,"sesuai dengan harga , lumayan lah lebih kencang dari speaker hp"
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,5,Positive,Happy,DS sukses Terima kasih atas kerjasamanya Sist
Kitchen,GM Bear Set Pisau Dapur isi 5pcs Hitam 1083-Pisau Set 5 Pcs,1,Negative,Sadness,Barang tidak sesuai antara yang dijual dan yang di terima.
Mother and Baby,Transpulmin Baby Balsam - 20gr,4,Positive,Happy,Menggunakan bahan alami. Nggak memicu alergi. Tanpa bahan pengawet.
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,Barang Sesuai Deskripsi. Produk Original. Warna awet. Packaging Bagus.
Kitchen,KAZU KHL164 Spons Cuci Piring Dua Sisi Double Magic Dishwash Sponge - Abu-abu,5,Positive,Happy,"Barang sdh diterima sesuai deskripsi dan pengiriman cepat, thx"
Kitchen,Egg Timer Fackelmann,5,Positive,Happy,"Berfungsi dengan baik. Dapat flashsale harga murah, awalnya buat coba2 tapi ternyata oke. Bakal jadi andalan utk rebus telor."
Automotive,MPX2 OIL OLI MPX2 MATIC FOR HONDA,1,Negative,Sadness,oli ny palsu pantesan murah kecewa lah
Kids and Baby Fashion,Tas Sekolah Anak SD Laki Laki - C. America Navy,1,Negative,Sadness,tak seindah yg dibayangkan
Toys and Hobbies,Kartu remi tahan air ukuran 6.3 x 8.8 cm,5,Positive,Happy,keren sdh tiba kartu Remi Nya Packaging aman ??.
Food and Drink,Roasted Bean Premium Robusta Natural Tuang Coffee 1kg - Biji Kopi,1,Negative,Fear,"pelayanan buruk, barang yang dikirim tidak enak. jangan beli disini"
Sport,Knuckle Tebal Hitam -Krakling-Tinju Besi Full BlackSelf Defense Shop,1,Negative,Sadness,"mengecewakan, barang tdk sesuai dgn yg ditawarkan, ada cacat (berlubang) dan buatan kasar."
Muslim Fashion,Sajadah Travel Motif Abu Dhabi - C - Ungu,5,Positive,Happy,barang sesuai deskripsipenjual ramah dan fast respon
Women's Fashion,Kain Jarik Batik Idola kain batu halus idola super - batik klasik,2,Negative,Sadness,ternyata kainnya kasar bgt..dan.tidak.menyerap.keringat.
Body Care,Twinpack Instance Hand Sanitizer Alcohol 75% 500 ml,1,Negative,Fear,delivery yang harus 2 karena twinpack tapi yg didelivery satu.. sampai harus buat komplain dan tidak dapat kompensasi apa2.. the first and the last belanja sini.. official store tapi kek gitu...
Animal Care,Makanan kucing - Bolt Repack 1kg - Bolt Ikan,1,Negative,Sadness,kecewa
Household,Payung Kapsul Payung Mini lipat 3 Micro Capsule Umbrella anti UV - Biru,5,Positive,Love,"Barang sesuai deskripsi, baguss lucu , bisa dibawa kemana mana, mudah�an awet"
Gaming,Photofast Dual Slot Converter Micro SD to Memory Stick Pro Duo Adapter,3,Negative,Sadness,"tidak sesuai foto, tdk ada tulisan photofast. bahan tipis ringkih."
Electronics,BASEUS TRUE WIRELESS BLUETOOTH EARPHONE MINI EARBUDS TWS WM01 - Ungu,2,Negative,Fear,"Penggunaan di HP Samsung: Kualitas suara baik. Kualitas mic standar menuju buruk (suara harus keras baru bisa terdengar oleh lawan bicara). Pengguanan di MacBook: Ketika terhubung kualitas suara baik, namun selalu terputus (tidak stabil koneksinya), sehingga tidak bisa digunakan. Buat temen-temen yang perlu connect ke laptop gitu mending cari TWS lain deh. Soalnya koneksinya ke laptop enggak stabil. Sekian."
Kitchen,Mr. Bagus Magic Sponge (Spon Ajaib) 1's,2,Negative,Fear,Sekali pakai
Property,fajar berlian ungu - Ungu,5,Positive,Love,mantab pakcing super rapi dan aman...jos lah om...????????
Muslim Fashion,Konektor Masker Hijab Kristal Premium Hijaberlin - Midnight,5,Positive,Happy,barangnya bagus
Men's Fashion,"Seragam Safari Baju Safari Setelan Safari Security Seragam Satpam - hitam panjang, S",1,Negative,Sadness,Ganti bintang 5 jadi bintang 1 aja lah. Pelayanan sangat buruk. Sampe salah warna hal yg fatal sekali
Kids and Baby Fashion,Celana Pendek Anak Laki Harian hawai 7-10 tahun Murah - RANDOM,2,Negative,Sadness,bahan agak panas dn warnanya ga cocok
Health,Masker Karet Medis 3ply All Black Onemed Box Isi 25,5,Positive,Happy,"masker sudah sampai, sesuai pesanan. packing baik. sukses selalu kak. makasih"
Automotive,Kacamata Masker Google Mask 2 In 1 Set Anti Debu Polusi Model Bollfo - Gold-Kuning,1,Negative,Anger,"Kondisi barang rusak, karena packingnya asal-asalan"
Kitchen,Onix Dispenser Galon Air Aqua Pompa Galon Automatic,4,Positive,Happy,Produk Sesuai. Produk Berfungsi Dengan Baik.
Sport,Senter Kepala COB LED Rechargeable / HEADLAMP SOROT,1,Negative,Sadness,mengecewakan
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,1,Negative,Fear,"diskon nya nipu,barang nya ternyata sesuai dengan harga"
Body Care,Kahf Revered Oud Eau de Toilette 35 ml,1,Negative,Sadness,Ngeliat review nya yang bintang satu kebanyakan bilang semprotannya rusak ternyata bener saya kebagian yang semprotannya rusak juga Mohon untuk pihak kahf sebelum produk di kirim dilakukan pengecekan terhadap produk nya terutama di bagian semprotannya Cukup kecewa dengan produknya
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,4,Positive,Happy,cukup ok
Other Products,[PAKET HEMAT] Tag Gun - Alat Tembak Pasang Label + REFILL 5000 Pcs (W) - 35mm,2,Negative,Fear,"pengiriman sih cepat, cuma tag gun nya langsung rusak ga bisa dipake gan, saran, mnding di test dulu sebelum dikirim produknya supaya lain kali ngga kejadian kayak gini lagi."
Gaming,Memory card ps2 64Mb MC PS2 64 MB MEMORI PS2,2,Negative,Fear,"memorynya sdh ke buka wktu sya trima. tdk ada segelan, kondisi sdh agak busam. aku coba sdh 3 kali blm bisa dipakai"
Toys and Hobbies,RB- M28 Mainan Mandi Bola Plastik WarnaWarni SNI Isi 50PCS Untuk Tenda - WARNA- WARNI,1,Negative,Fear,barang tidak terkirim ke pembeli dan minta di kirim ulang tetapi toko menolak.
Animal Care,Cupang Hias Halfmoon Male / Betta Fish Halfmoon - Random,5,Positive,Happy,"Barang sudah sampai dan ikannya masih sehat dan selamat,makasih"
Food and Drink,KERUPUK MAWAR PUTIH KHAS PALEMBANG 250 grm,2,Negative,Fear,plastik pecah jd lembek sebagian
Computers and Laptops,Logitech G102 Lightsync Gaming Mouse [FS] - Hitam,3,Negative,Anger,"barang gajelas lama sampai, kotak penyok�"
Household,Jemuran Baju Stainless Steel SAMUDERA 180,3,Negative,Sadness,"barangnya agak ringkih dan kecil, dan saat masang perlu hati2 krn besi2nya agak tajam , krn saat kita masang kmrn jari2 kami sempat tergores ??"
Men's Fashion,Santic Cycling Socks Kaos Kaki Sepeda Bicycle Socks Outdoor - WM0P069 - White,5,Positive,Happy,seller responsif sekalii...kaos kaki nyaman bgt dipake terima kasih
